SA2_MAINCODE_2016,SA2_NAME_2016,POA_CODE_2016,POA_NAME_2016,RATIO,PERCENTAGE
507021165,Fremantle,6160,6160,0.5537408,55.3740765
507021165,Fremantle,6161,6161,0.0224508,2.245076
507021165,Fremantle,6162,6162,0.1997041,19.9704117
507021166,Fremantle - South,6162,6162,0.5616829,56.1682911
507021166,Fremantle - South,6163,6163,0.4383171,43.8317089
507021167,O'Connor (WA),6163,6163,1,100
507031169,Bertram - Wellard (West),6167,6167,0.4443888,44.43888
507031169,Bertram - Wellard (West),6170,6170,0.5556112,55.56112
507031170,Calista,6167,6167,0.5703471,57.0347123
507031170,Calista,6170,6170,0.4296529,42.9652877
507031172,Hope Valley - Postans,6165,6165,0.9104468,91.0446754
507031172,Hope Valley - Postans,6167,6167,0.0895532,8.9553246
507031173,Kwinana Industrial,6165,6165,0.9999961,99.9996087
507031174,Parmelia - Orelia,6167,6167,1,100
507031261,Casuarina - Wandi,6167,6167,0.7888583,78.8858288
507031261,Casuarina - Wandi,6170,6170,0.2111417,21.1141712
507041175,Applecross - Ardross,6153,6153,1,100
507041176,Bateman,6150,6150,1,100
507041177,Bicton - Palmyra,6156,6156,0.0108974,1.0897394
507041177,Bicton - Palmyra,6157,6157,0.9891026,98.9102606
507041178,Booragoon,6153,6153,0.6105852,61.0585231
507041178,Booragoon,6154,6154,0.3894148,38.9414769
507041179,Bull Creek,6149,6149,1,100
507041180,Leeming,6149,6149,1,100
507041181,Melville,6154,6154,0.2700228,27.002283
507041181,Melville,6156,6156,0.7299772,72.997717
507041182,Murdoch - Kardinya,6150,6150,0.288292,28.8292031
507041182,Murdoch - Kardinya,6163,6163,0.711708,71.1707969
507041183,Willagee,6156,6156,1,100
507041184,Winthrop,6150,6150,1,100
507051185,Baldivis,6171,6171,0.9583396,95.8339649
507051185,Baldivis,6176,6176,0.0414483,4.1448262
507051185,Baldivis,6182,6182,0.0002121,0.0212089
507051186,Cooloongup,6168,6168,1,100
507051187,Port Kennedy,6172,6172,1,100
507051188,Rockingham,6168,6168,1,100
507051189,Rockingham Lakes,6169,6169,0.999995,99.9995
507051190,Safety Bay - Shoalwater,6169,6169,1,100
507051191,Singleton - Golden Bay - Secret Harbour,6173,6173,0.6160814,61.6081397
507051191,Singleton - Golden Bay - Secret Harbour,6174,6174,0.1929771,19.2977119
507051191,Singleton - Golden Bay - Secret Harbour,6175,6175,0.1909415,19.0941484
507051192,Waikiki,6169,6169,1,100
507051193,Warnbro,6169,6169,1,100
509011225,Albany,6330,6330,1,100
509011226,Albany Region,6324,6324,0.0035026,0.3502638
509011226,Albany Region,6327,6327,0.0817279,8.1727949
509011226,Albany Region,6328,6328,0.1190894,11.9089353
509011226,Albany Region,6330,6330,0.7956801,79.568006
509011227,Bayonet Head - Lower King,6330,6330,1,100
509011228,Denmark,6333,6333,1,100
509011229,Gnowangerup,6335,6335,0.2611092,26.1109239
509011229,Gnowangerup,6336,6336,0.1160868,11.6086818
509011229,Gnowangerup,6337,6337,0.1877368,18.7736774
509011229,Gnowangerup,6338,6338,0.239752,23.9751991
509011229,Gnowangerup,6341,6341,0.102308,10.2307953
509011229,Gnowangerup,6343,6343,0.0930072,9.3007225
509011230,Katanning,6316,6316,0.0745547,7.4554674
509011230,Katanning,6317,6317,0.9111502,91.1150189
509011230,Katanning,6394,6394,0.0142951,1.4295137
509011231,Kojonup,6318,6318,0.1236008,12.3600833
509011231,Kojonup,6320,6320,0.1469398,14.6939784
509011231,Kojonup,6321,6321,0.1195523,11.9552307
509011231,Kojonup,6322,6322,0.0542986,5.4298637
509011231,Kojonup,6394,6394,0.0797809,7.9780871
509011231,Kojonup,6395,6395,0.3893784,38.9378372
509011231,Kojonup,6396,6396,0.0864492,8.6449196
509011232,Little Grove - Elleker,6330,6330,1,100
509011233,McKail - Willyung,6330,6330,1,100
509011234,Plantagenet,6323,6323,0.1954136,19.5413569
509011234,Plantagenet,6324,6324,0.6883575,68.8357492
509011234,Plantagenet,6326,6326,0.0972168,9.7216777
509011234,Plantagenet,6397,6397,0.0190122,1.9012163
509011235,Stirling Range National Park,6338,6338,1,100
509021236,Chittering,6084,6084,0.5577134,55.7713408
509021236,Chittering,6501,6501,0.1755222,17.552219
509021236,Chittering,6502,6502,0.2160132,21.6013207
509021236,Chittering,6504,6504,0.0291316,2.9131551
509021236,Chittering,6505,6505,0.0216196,2.1619644
509021237,Cunderdin,6383,6383,0.2387586,23.8758633
509021237,Cunderdin,6384,6384,0.0100195,1.0019548
509021237,Cunderdin,6405,6405,0.076002,7.6001955
509021237,Cunderdin,6407,6407,0.2776148,27.7614826
509021237,Cunderdin,6409,6409,0.1021505,10.2150543
509021237,Cunderdin,6410,6410,0.2536656,25.3665638
509021237,Cunderdin,6411,6411,0.0295699,2.9569891
509021237,Cunderdin,6412,6412,0.012219,1.2218966
509021238,Dowerin,6401,6401,0.0465526,4.6552584
509021238,Dowerin,6460,6460,0.1927529,19.2752867
509021238,Dowerin,6461,6461,0.1305988,13.0598844
509021238,Dowerin,6462,6462,0.0319577,3.1957728
509021238,Dowerin,6463,6463,0.0037745,0.3774543
509021238,Dowerin,6465,6465,0.0070458,0.7045805
509021238,Dowerin,6466,6466,0.0168596,1.6859589
509021238,Dowerin,6467,6467,0.0080523,0.8052337
509021238,Dowerin,6470,6470,0.0045294,0.4529442
509021238,Dowerin,6475,6475,0.0996477,9.9647693
509021238,Dowerin,6485,6485,0.1233014,12.3301446
509021238,Dowerin,6603,6603,0.2815804,28.1580365
509021238,Dowerin,6605,6605,0.0100654,1.0065427
509021238,Dowerin,6606,6606,0.0432813,4.328133
509021239,Gingin - Dandaragan,6041,6041,0.1805802,18.0580233
509021239,Gingin - Dandaragan,6042,6042,0.0095915,0.9591476
509021239,Gingin - Dandaragan,6043,6043,0.0292481,2.9248081
509021239,Gingin - Dandaragan,6044,6044,0.1474245,14.7424539
509021239,Gingin - Dandaragan,6503,6503,0.2583778,25.8377752
509021239,Gingin - Dandaragan,6507,6507,0.06418,6.4179992
509021239,Gingin - Dandaragan,6511,6511,0.0626405,6.2640531
509021239,Gingin - Dandaragan,6516,6516,0.2058023,20.5802256
509021239,Gingin - Dandaragan,6521,6521,0.0421551,4.2155138
509021240,Merredin,6368,6368,0.0145269,1.4526895
509021240,Merredin,6369,6369,0.1332941,13.3294149
509021240,Merredin,6385,6385,0.0037299,0.3729893
509021240,Merredin,6386,6386,0.0182568,1.8256802
509021240,Merredin,6413,6413,0.0094229,0.9422854
509021240,Merredin,6414,6414,0.0137417,1.3741656
509021240,Merredin,6415,6415,0.5916764,59.167638
509021240,Merredin,6418,6418,0.1344719,13.4471891
509021240,Merredin,6419,6419,0.010797,1.0797016
509021240,Merredin,6420,6420,0.0213977,2.1397724
509021240,Merredin,6421,6421,0.0278759,2.787594
509021240,Merredin,6428,6428,0.0111896,1.1189642
509021240,Merredin,6480,6480,0.0096192,0.961916
509021241,Moora,6468,6468,0.0519372,5.193719
509021241,Moora,6506,6506,0.0121466,1.2146595
509021241,Moora,6509,6509,0.0429319,4.2931926
509021241,Moora,6510,6510,0.4136126,41.3612577
509021241,Moora,6512,6512,0.0203141,2.0314138
509021241,Moora,6513,6513,0.0383246,3.8324622
509021241,Moora,6566,6566,0.0043979,0.4397904
509021241,Moora,6568,6568,0.0362304,3.6230367
509021241,Moora,6569,6569,0.0571728,5.7172761
509021241,Moora,6571,6571,0.0146597,1.4659681
509021241,Moora,6572,6572,0.0119372,1.1937173
509021241,Moora,6574,6574,0.0180105,1.8010465
509021241,Moora,6575,6575,0.0293194,2.9319369
509021241,Moora,6608,6608,0.0274346,2.7434557
509021241,Moora,6609,6609,0.1742408,17.424082
509021241,Moora,6612,6612,0.0353927,3.5392678
509021241,Moora,6613,6613,0.0119372,1.1937177
509021242,Mukinbudin,6421,6421,0.0065728,0.6572771
509021242,Mukinbudin,6422,6422,0.0178404,1.7840364
509021242,Mukinbudin,6423,6423,0.0697966,6.979656
509021242,Mukinbudin,6424,6424,0.0250391,2.5039119
509021242,Mukinbudin,6425,6425,0.0266041,2.6604054
509021242,Mukinbudin,6426,6426,0.2663536,26.6353624
509021242,Mukinbudin,6427,6427,0.029421,2.9420959
509021242,Mukinbudin,6472,6472,0.0535214,5.3521368
509021242,Mukinbudin,6473,6473,0.0137715,1.3771507
509021242,Mukinbudin,6476,6476,0.0178404,1.7840389
509021242,Mukinbudin,6477,6477,0.083881,8.3881027
509021242,Mukinbudin,6479,6479,0.168701,16.8701006
509021242,Mukinbudin,6484,6484,0.0306729,3.0672942
509021242,Mukinbudin,6487,6487,0.0156494,1.5649446
509021242,Mukinbudin,6488,6488,0.0597809,5.9780869
509021242,Mukinbudin,6489,6489,0.0325508,3.2550844
509021242,Mukinbudin,6490,6490,0.0820031,8.2003148
509021243,Northam,6401,6401,0.7180295,71.8029524
509021243,Northam,6403,6403,0.0153999,1.5399858
509021243,Northam,6560,6560,0.1214878,12.1487755
509021243,Northam,6562,6562,0.1130223,11.3022339
509021243,Northam,6564,6564,0.028188,2.8188044
509021243,Northam,6566,6566,0.0038725,0.3872479
509021244,Toodyay,6083,6083,0.1754862,17.5486169
509021244,Toodyay,6566,6566,0.7200362,72.0036216
509021244,Toodyay,6567,6567,0.0947535,9.4753502
509021244,Toodyay,6568,6568,0.0097241,0.9724111
509021245,York - Beverley,6302,6302,0.6781309,67.8130862
509021245,York - Beverley,6304,6304,0.3218691,32.1869138
509031246,Brookton,6306,6306,0.2731443,27.3144316
509031246,Brookton,6308,6308,0.4264507,42.6450743
509031246,Brookton,6373,6373,0.0253711,2.5371122
509031246,Brookton,6375,6375,0.2707153,27.0715324
509031246,Brookton,6390,6390,0.0043185,0.4318495
509031247,Kulin,6308,6308,0.0032933,0.3293341
509031247,Kulin,6312,6312,0.0037638,0.3763833
509031247,Kulin,6315,6315,0.0054105,0.5410508
509031247,Kulin,6317,6317,0.0082334,0.8233365
509031247,Kulin,6350,6350,0.0719831,7.1983057
509031247,Kulin,6351,6351,0.0197601,1.976005
509031247,Kulin,6352,6352,0.0430487,4.3048692
509031247,Kulin,6353,6353,0.1832509,18.3250888
509031247,Kulin,6355,6355,0.1018584,10.1858379
509031247,Kulin,6356,6356,0.0301106,3.0110561
509031247,Kulin,6357,6357,0.0178782,1.7878155
509031247,Kulin,6358,6358,0.0218772,2.1877217
509031247,Kulin,6359,6359,0.1018584,10.1858393
509031247,Kulin,6361,6361,0.0251705,2.5170549
509031247,Kulin,6363,6363,0.0225829,2.2582923
509031247,Kulin,6365,6365,0.1239709,12.3970879
509031247,Kulin,6367,6367,0.0811574,8.1157379
509031247,Kulin,6370,6370,0.1079746,10.7974603
509031247,Kulin,6372,6372,0.0268172,2.6817229
509031248,Murray,6207,6207,0.0038805,0.3880493
509031248,Murray,6213,6213,0.2786185,27.861847
509031248,Murray,6390,6390,0.6961584,69.6158379
509031248,Murray,6391,6391,0.0213427,2.1342658
509031249,Narrogin,6312,6312,1,100
509031250,Wagin,6225,6225,0.0144192,1.4419166
509031250,Wagin,6244,6244,0.0030463,0.3046306
509031250,Wagin,6309,6309,0.0542242,5.4224181
509031250,Wagin,6311,6311,0.1216491,12.1649108
509031250,Wagin,6312,6312,0.0290414,2.9041449
509031250,Wagin,6313,6313,0.060723,6.0722991
509031250,Wagin,6315,6315,0.3960195,39.6019488
509031250,Wagin,6391,6391,0.1904955,19.0495531
509031250,Wagin,6392,6392,0.0946385,9.4638497
509031250,Wagin,6393,6393,0.0243704,2.4370421
509031250,Wagin,6394,6394,0.0113729,1.1372861
510011262,Broome,6725,6725,0.6110674,61.1067398
510011262,Broome,6726,6726,0.3889326,38.8932602
510011263,Derby - West Kimberley,6728,6728,0.772574,77.2573986
510011263,Derby - West Kimberley,6731,6731,0.0003892,0.0389208
510011263,Derby - West Kimberley,6765,6765,0.2270368,22.7036795
510011264,Halls Creek,6743,6743,0.1121496,11.2149582
510011264,Halls Creek,6770,6770,0.8878504,88.7850418
510011265,Kununurra,6740,6740,0.1794295,17.9429467
510011265,Kununurra,6743,6743,0.8205705,82.0570533
510011266,Roebuck,6725,6725,1,100
510021267,East Pilbara,0872,0872,0.0372261,3.722607
510021267,East Pilbara,6721,6721,0.0217653,2.1765263
510021267,East Pilbara,6722,6722,0.0565897,5.6589657
510021267,East Pilbara,6753,6753,0.4016811,40.1681087
510021267,East Pilbara,6758,6758,0.2559291,25.592912
510021267,East Pilbara,6760,6760,0.0954668,9.5466848
510021267,East Pilbara,6762,6762,0.131342,13.1341955
510021268,Newman,6753,6753,1,100
510021269,Port Hedland,6721,6721,1,99.9999998
510021270,South Hedland,6722,6722,1,100
510031271,Ashburton (WA),6710,6710,0.3069497,30.6949677
510031271,Ashburton (WA),6712,6712,0.1504099,15.0409944
510031271,Ashburton (WA),6716,6716,0.0577733,5.7773344
510031271,Ashburton (WA),6751,6751,0.379128,37.9128006
510031271,Ashburton (WA),6754,6754,0.105739,10.573902
510031272,Karratha,6714,6714,1,100
510031273,Roebourne,6713,6713,0.1953696,19.5369632
510031273,Roebourne,6714,6714,0.1779164,17.7916375
510031273,Roebourne,6718,6718,0.1775601,17.7560124
510031273,Roebourne,6720,6720,0.4491538,44.9153822
511011274,Esperance,6450,6450,1,100
511011275,Esperance Region,6346,6346,0.1885182,18.8518151
511011275,Esperance Region,6348,6348,0.2247218,22.4721754
511011275,Esperance Region,6445,6445,0.051461,5.1461036
511011275,Esperance Region,6446,6446,0.0333592,3.3359162
511011275,Esperance Region,6447,6447,0.0478407,4.7840669
511011275,Esperance Region,6448,6448,0.1174035,11.740352
511011275,Esperance Region,6450,6450,0.3354024,33.5402441
511011275,Esperance Region,6452,6452,0.0012933,0.1293262
511021276,Carnarvon,6701,6701,1,100
511021277,Exmouth,6532,6532,0.0098143,0.9814319
511021277,Exmouth,6537,6537,0.2069167,20.691673
511021277,Exmouth,6701,6701,0.0887955,8.8795475
511021277,Exmouth,6705,6705,0.0635588,6.3558766
511021277,Exmouth,6707,6707,0.6309147,63.0914711
511031278,Boulder,6432,6432,1,100
511031279,Kalgoorlie,6430,6430,0.9959779,99.5977878
511031279,Kalgoorlie,6434,6434,0.0040221,0.4022122
511031280,Kalgoorlie - North,6430,6430,1,100
511031281,Kalgoorlie Airport,6430,6430,1,100
511031282,Kambalda - Coolgardie - Norseman,6429,6429,0.2210678,22.1067772
511031282,Kambalda - Coolgardie - Norseman,6430,6430,0.0013264,0.1326415
511031282,Kambalda - Coolgardie - Norseman,6431,6431,0.009727,0.9726994
511031282,Kambalda - Coolgardie - Norseman,6434,6434,0.0236543,2.3654264
511031282,Kambalda - Coolgardie - Norseman,6442,6442,0.5623963,56.239627
511031282,Kambalda - Coolgardie - Norseman,6443,6443,0.1818283,18.1828284
511031283,Leinster - Leonora,0872,0872,0.2214807,22.1480749
511031283,Leinster - Leonora,6431,6431,0.2077056,20.7705593
511031283,Leinster - Leonora,6436,6436,0.0208782,2.0878222
511031283,Leinster - Leonora,6437,6437,0.1237624,12.3762383
511031283,Leinster - Leonora,6438,6438,0.1795093,17.950926
511031283,Leinster - Leonora,6440,6440,0.2466638,24.6663793
511031284,Trafalgar (WA),6431,6431,0.95,95
511031284,Trafalgar (WA),6432,6432,0.05,5
511041285,Geraldton,6530,6530,1,100
511041286,Geraldton - East,6530,6530,0.811998,81.1997989
511041286,Geraldton - East,6532,6532,0.188002,18.8002011
511041287,Geraldton - North,6530,6530,0.6124707,61.2470731
511041287,Geraldton - North,6532,6532,0.3875293,38.7529269
511041288,Geraldton - South,6530,6530,0.9507819,95.0781872
511041288,Geraldton - South,6532,6532,0.0492181,4.9218128
511041289,Irwin,6525,6525,1,100
511041290,Meekatharra,6612,6612,0.0188128,1.881284
511041290,Meekatharra,6630,6630,0.0265975,2.6597483
511041290,Meekatharra,6635,6635,0.1132014,11.3201425
511041290,Meekatharra,6638,6638,0.1543951,15.4395051
511041290,Meekatharra,6639,6639,0.0301655,3.0165458
511041290,Meekatharra,6640,6640,0.0609796,6.0979622
511041290,Meekatharra,6642,6642,0.3532273,35.3227318
511041290,Meekatharra,6646,6646,0.2426208,24.2620803
511041291,Morawa,6513,6513,0.0114828,1.1482779
511041291,Morawa,6514,6514,0.1607588,16.0758833
511041291,Morawa,6515,6515,0.0726411,7.2641056
511041291,Morawa,6517,6517,0.1018472,10.1847234
511041291,Morawa,6518,6518,0.0524214,5.2421429
511041291,Morawa,6519,6519,0.1485272,14.852719
511041291,Morawa,6522,6522,0.1135797,11.3579666
511041291,Morawa,6614,6614,0.0057414,0.5741386
511041291,Morawa,6616,6616,0.0122317,1.2231652
511041291,Morawa,6620,6620,0.1263105,12.6310499
511041291,Morawa,6623,6623,0.1655017,16.5501721
511041291,Morawa,6625,6625,0.0122316,1.2231647
511041291,Morawa,6627,6627,0.0167249,1.6724908
511041292,Northampton - Mullewa - Greenough,6528,6528,0.0676483,6.7648273
511041292,Northampton - Mullewa - Greenough,6530,6530,0.0010098,0.1009825
511041292,Northampton - Mullewa - Greenough,6532,6532,0.2844761,28.4476135
511041292,Northampton - Mullewa - Greenough,6535,6535,0.2704248,27.0424841
511041292,Northampton - Mullewa - Greenough,6536,6536,0.2635255,26.3525534
511041292,Northampton - Mullewa - Greenough,6628,6628,0.0057215,0.5721497
511041292,Northampton - Mullewa - Greenough,6630,6630,0.0898611,8.9861125
511041292,Northampton - Mullewa - Greenough,6631,6631,0.0053849,0.5384937
511041292,Northampton - Mullewa - Greenough,6632,6632,0.0119478,1.1947832
601011001,Bridgewater - Gagebrook,7030,7030,1,100
601011002,Brighton - Pontville,7017,7017,0.1442202,14.4220182
601011002,Brighton - Pontville,7030,7030,0.8557798,85.5779818
601011003,Old Beach - Otago,7017,7017,1,100
601021004,Bellerive - Rosny,7018,7018,1,100
601021005,Cambridge,7021,7021,0.3148391,31.4839085
601021005,Cambridge,7025,7025,0.030882,3.0881955
601021005,Cambridge,7170,7170,0.654279,65.4278959
601021006,Geilston Bay - Risdon,7015,7015,0.9456521,94.5652121
601021006,Geilston Bay - Risdon,7017,7017,0.0543479,5.4347879
601021007,Howrah - Tranmere,7018,7018,1,100
601021008,Lindisfarne - Rose Bay,7015,7015,1,100
601021009,Mornington - Warrane,7018,7018,1,100
601021010,Risdon Vale,7016,7016,0.9275033,92.7503318
601021010,Risdon Vale,7017,7017,0.0724967,7.2496682
601021011,Rokeby,7019,7019,1,100
601021012,South Arm,7020,7020,0.5887116,58.8711624
601021012,South Arm,7022,7022,0.2071922,20.7192184
601021012,South Arm,7023,7023,0.0781138,7.8113826
601021012,South Arm,7024,7024,0.1259824,12.5982366
601031013,Austins Ferry - Granton,7011,7011,0.5648032,56.480322
601031013,Austins Ferry - Granton,7030,7030,0.4351968,43.519678
601031014,Berriedale - Chigwell,7011,7011,0.8496732,84.9673169
601031014,Berriedale - Chigwell,7012,7012,0.1503268,15.0326829
601031015,Claremont (Tas.),7011,7011,1,100
601031016,Derwent Park - Lutana,7009,7009,0.7232251,72.3225115
601031016,Derwent Park - Lutana,7010,7010,0.2767749,27.6774885
601031017,Glenorchy,7009,7009,0.0212785,2.1278494
601031017,Glenorchy,7010,7010,0.9787215,97.8721506
601031018,Montrose - Rosetta,7010,7010,1,100
601031019,Moonah,7009,7009,1,100
601031020,New Norfolk,7140,7140,1,100
601031021,West Moonah,7009,7009,1,100
601041022,Kingston - Huntingfield,7050,7050,0.9131741,91.3174145
601041022,Kingston - Huntingfield,7054,7054,0.048718,4.8717975
601041022,Kingston - Huntingfield,7055,7055,0.0381079,3.810788
601041023,Kingston Beach - Blackmans Bay,7050,7050,0.2015021,20.1502069
601041023,Kingston Beach - Blackmans Bay,7052,7052,0.6951135,69.5113544
601041023,Kingston Beach - Blackmans Bay,7054,7054,0.1033844,10.3384388
601041024,Margate - Snug,7054,7054,0.8072896,80.7289594
601041024,Margate - Snug,7109,7109,0.0242988,2.4298839
601041024,Margate - Snug,7150,7150,0.1684116,16.8411567
601041025,Mount Wellington,7054,7054,1,100
601041026,Taroona - Bonnet Hill,7053,7053,1,100
601051027,Hobart,7000,7000,0.7154753,71.5475307
601051027,Hobart,7004,7004,0.2845247,28.4524693
601051028,Lenah Valley - Mount Stuart,7000,7000,0.2854558,28.5455818
601051028,Lenah Valley - Mount Stuart,7008,7008,0.7145442,71.4544182
601051029,Mount Nelson - Dynnyrne,7004,7004,0.0134961,1.3496145
601051029,Mount Nelson - Dynnyrne,7005,7005,0.3281919,32.8191941
601051029,Mount Nelson - Dynnyrne,7007,7007,0.6583119,65.8311914
601051030,New Town,7008,7008,1,100
601051031,Sandy Bay,7005,7005,1,100
601051032,South Hobart - Fern Tree,7004,7004,0.8523997,85.2399682
601051032,South Hobart - Fern Tree,7054,7054,0.1476003,14.7600318
601051033,West Hobart,7000,7000,1,100
601061034,Dodges Ferry - Lewisham,7173,7173,0.8744864,87.448641
601061034,Dodges Ferry - Lewisham,7174,7174,0.0249172,2.4917158
601061034,Dodges Ferry - Lewisham,7175,7175,0.0262425,2.6242546
601061034,Dodges Ferry - Lewisham,7176,7176,0.0217362,2.1736249
601061034,Dodges Ferry - Lewisham,7177,7177,0.0526176,5.2617636
601061035,Sorell - Richmond,7025,7025,0.1707203,17.0720285
601061035,Sorell - Richmond,7026,7026,0.0180075,1.8007504
601061035,Sorell - Richmond,7171,7171,0.383653,38.3652977
601061035,Sorell - Richmond,7172,7172,0.4276192,42.7619234
602011036,Invermay,7248,7248,1,100
602011037,Kings Meadows - Punchbowl,7249,7249,0.9795043,97.9504267
